Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:09:43,11201,300,107.5296,375,1
20:09:09,11201,300,98.1109489051095,411,1
20:09:37,11201,300,105.28355091383811,383,1
20:08:21,11201,300,86.53133047210301,466,1
20:08:31,11201,300,88.23544857768053,457,1
20:09:38,11201,300,99.81089108910892,404,1
20:09:23,11201,300,94.43466042154567,427,12
20:09:34,11201,300,96.00857142857143,420,1
20:09:52,11201,300,99.3192118226601,406,12
20:09:48,11201,300,96.69928057553956,417,1
20:09:47,11201,300,93.99440559440559,429,12
20:10:28,11201,300,103.92680412371135,388,1
20:08:28,11201,300,78.91115459882583,511,1
20:10:01,11201,300,96.23770883054893,419,1
20:08:51,11201,300,82.46134969325153,489,1
20:08:50,11201,300,81.95853658536585,492,12
20:09:10,11201,300,85.2507399577167,473,1
20:09:59,11201,300,94.65633802816902,426,1
20:09:29,11201,300,85.2507399577167,473,1
20:10:16,11201,300,94.43466042154567,427,14
20:10:29,11201,300,97.4,414,1
20:10:38,11201,300,95.78052256532067,421,1
20:11:23,11201,300,106.11473684210526,380,12
20:10:39,11201,300,93.55823665893273,431,1
20:09:54,11201,300,83.65892116182573,482,1
20:10:15,11201,300,87.28051948051947,462,1
20:11:14,11201,300,100.05856079404467,403,1
20:11:53,11201,300,108.98270270270271,370,1
20:11:10,11201,300,96.46794258373207,418,1
20:10:23,11201,300,85.61273885350319,471,1
20:11:40,11201,300,102.34416243654822,394,1
20:10:18,11201,300,84.35899581589959,478,1
20:11:51,11201,300,104.73662337662337,385,1
20:11:46,11201,300,102.86632653061226,392,1
20:11:38,11201,300,99.07518427518428,407,1
20:10:50,11201,300,87.28051948051947,462,12
20:11:31,11201,300,92.69793103448275,435,1
20:12:02,11201,300,99.56444444444445,405,1
20:10:20,11201,300,79.37716535433071,508,1
20:12:08,11201,300,100.80900000000001,400,1
20:10:22,11201,300,79.5337278106509,507,1
20:10:26,11201,300,79.84871287128713,505,1
20:10:55,11201,300,84.35899581589959,478,1
20:11:18,11201,300,88.42894736842105,456,14
20:10:42,11201,300,81.95853658536585,492,1
20:11:11,11201,300,86.90431034482759,464,1
20:12:07,11201,300,93.34166666666667,432,1
20:12:00,11201,300,91.64454545454545,440,1
20:11:59,11201,300,90.00803571428571,448,1
20:12:10,11201,300,91.64454545454545,440,1
20:12:19,11201,300,91.64454545454545,440,1
20:12:20,11201,300,91.22986425339367,442,14
20:13:29,11201,300,108.10616621983915,373,1
20:13:33,11201,300,108.68894878706199,371,1
20:13:19,11201,300,104.1953488372093,387,1
20:13:12,11201,300,101.31557788944724,398,1
20:13:32,11201,300,105.83622047244096,381,1
20:13:00,11201,300,96.23770883054893,419,1
20:13:42,11201,300,106.39472295514511,379,1
20:12:53,11201,300,93.99440559440559,429,1
20:13:21,11201,300,98.35024390243903,410,1
20:11:09,11201,300,74.12426470588235,544,13
20:10:52,11201,300,71.75017793594306,562,1
20:11:12,11201,300,74.12426470588235,544,1
20:11:22,11201,300,75.37121495327104,535,1
20:11:44,11201,300,78.29825242718447,515,1
20:12:05,11201,300,81.46181818181819,495,1
20:12:03,11201,300,80.80881763527054,499,14
20:12:45,11201,300,87.85098039215687,459,1
20:12:23,11201,300,82.8,487,13
20:12:30,11201,300,83.83284823284824,481,1
20:12:38,11201,300,85.2507399577167,473,1
20:14:00,11201,300,102.86632653061226,392,1
20:12:44,11201,300,85.97782515991472,469,1
20:14:09,11201,300,105.00937499999999,384,1
20:13:23,11201,300,93.55823665893273,431,1
20:12:22,11201,300,81.79229208924949,493,12
20:13:36,11201,300,96.00857142857143,420,1
20:14:05,11201,300,101.31557788944724,398,1
20:13:54,11201,300,96.93173076923077,416,1
20:12:01,11201,300,75.0905027932961,537,13
20:12:40,11201,300,80.80881763527054,499,1
20:13:20,11201,300,87.66000000000001,460,1
20:14:21,11201,300,99.3192118226601,406,1
20:14:32,11201,300,101.82727272727273,396,1
20:14:23,11201,300,99.3192118226601,406,12
20:14:45,11201,300,101.82727272727273,396,12
20:14:42,11201,300,100.80900000000001,400,1
20:14:38,11201,300,98.35024390243903,410,1
20:14:51,11201,300,100.80900000000001,400,1
20:14:01,11201,300,89.01456953642383,453,1
20:13:39,11201,300,84.53584905660378,477,1
20:13:40,11201,300,84.53584905660378,477,1
20:14:49,11201,300,97.16530120481929,415,1
20:15:19,11201,300,101.82727272727273,396,1
20:15:05,11201,300,95.55355450236966,422,1
20:15:12,11201,300,96.46794258373207,418,1
20:16:17,11201,300,108.68894878706199,371,12
20:15:43,11201,300,98.59070904645478,409,1
20:16:14,11201,300,106.67619047619048,378,1
20:15:46,11201,300,98.35024390243903,410,1
20:14:54,11201,300,86.34603854389721,467,1
20:15:10,11201,300,89.21150442477877,452,1
20:15:07,11201,300,88.23544857768053,457,1
20:15:29,11201,300,92.06301369863013,438,1
20:16:33,11201,300,103.92680412371135,388,1
20:16:06,11201,300,96.00857142857143,420,1
20:15:11,11201,300,84.18288100208768,479,1
20:15:13,11201,300,84.35899581589959,478,1
20:16:25,11201,300,96.93173076923077,416,14
20:16:32,11201,300,97.16530120481929,415,1
20:16:48,11201,300,98.83235294117647,408,1
20:16:26,11201,300,93.12609699769052,433,1
20:16:53,11201,300,96.23770883054893,419,1
20:17:09,11201,300,99.81089108910892,404,1
20:17:14,11201,300,96.69928057553956,417,1
20:17:37,11201,300,102.08506329113925,395,1
20:17:05,11201,300,94.21401869158879,428,1
