Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
21:54:16,11201,300,95.10283018867925,424,1
21:54:15,11201,300,93.55823665893273,431,1
21:55:19,11201,300,106.95915119363396,377,1
21:54:26,11201,300,92.91152073732718,434,1
21:54:50,11201,300,98.1109489051095,411,1
21:55:43,11201,300,110.47561643835617,365,1
21:54:34,11201,300,87.28051948051947,462,12
21:55:35,11201,300,100.30746268656716,402,1
21:55:59,11201,300,102.60458015267176,393,1
21:55:53,11201,300,99.07518427518428,407,1
21:56:12,11201,300,102.86632653061226,392,1
21:54:13,11201,300,78.14651162790697,516,13
21:54:22,11201,300,79.22121807465618,509,1
21:54:40,11201,300,78.45058365758754,514,12
21:54:58,11201,300,81.13400402414487,497,1
21:55:02,11201,300,81.46181818181819,495,1
21:55:30,11201,300,86.16153846153847,468,1
21:56:03,11201,300,91.02392776523702,443,1
21:56:07,11201,300,90.20939597315436,447,12
21:56:24,11201,300,93.55823665893273,431,1
21:56:09,11201,300,90.41165919282511,446,1
21:56:15,11201,300,91.43673469387755,441,1
21:56:31,11201,300,94.65633802816902,426,1
21:56:26,11201,300,93.55823665893273,431,12
21:57:16,11201,300,99.81089108910892,404,1
21:57:22,11201,300,99.3192118226601,406,12
21:57:53,11201,300,102.08506329113925,395,1
21:56:53,11201,300,88.23544857768053,457,1
21:57:27,11201,300,92.48532110091743,436,1
21:58:15,11201,300,103.39384615384616,390,1
21:57:49,11201,300,96.23770883054893,419,1
21:58:17,11201,300,101.82727272727273,396,1
21:58:32,11201,300,100.80900000000001,400,12
21:58:40,11201,300,94.65633802816902,426,1
21:59:24,11201,300,102.86632653061226,392,1
22:00:11,11201,300,115.87241379310345,348,1
21:59:49,11201,300,102.08506329113925,395,1
21:56:43,11201,300,65.03806451612904,620,13
21:57:52,11201,300,73.05000000000001,552,1
22:00:23,11201,300,100.55760598503741,401,1
21:58:06,11201,300,74.67333333333335,540,1
21:58:43,11201,300,79.84871287128713,505,1
21:59:40,11201,300,90.00803571428571,448,1
21:58:12,11201,300,75.0905027932961,537,1
21:58:21,11201,300,76.0822641509434,530,1
21:58:45,11201,300,79.5337278106509,507,12
21:58:38,11201,300,78.14651162790697,516,1
21:58:47,11201,300,79.22121807465618,509,1
