Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
23:10:32,11201,300,88.81850220264317,454,1
23:11:07,11201,300,96.00857142857143,420,1
23:10:34,11201,300,88.62329670329672,455,1
23:11:09,11201,300,95.55355450236966,422,1
23:12:03,11201,300,106.39472295514511,379,1
23:12:49,11201,300,116.20634005763688,347,1
23:11:00,11201,300,85.97782515991472,469,1
23:12:14,11201,300,101.06165413533836,399,1
23:11:50,11201,300,95.10283018867925,424,1
23:12:09,11201,300,96.69928057553956,417,1
23:13:35,11201,300,121.45662650602411,332,1
23:13:15,11201,300,111.39116022099448,362,1
23:13:04,11201,300,107.81711229946524,374,1
23:12:05,11201,300,92.48532110091743,436,1
23:12:56,11201,300,98.59070904645478,409,1
23:12:28,11201,300,88.62329670329672,455,12
23:14:19,11201,300,114.55568181818182,352,1
23:14:05,11201,300,105.83622047244096,381,1
23:13:40,11201,300,97.6358353510896,413,12
23:13:24,11201,300,91.22986425339367,442,1
23:14:39,11201,300,109.27804878048781,369,1
23:14:08,11201,300,98.35024390243903,410,12
23:14:41,11201,300,105.28355091383811,383,1
23:14:49,11201,300,106.11473684210526,380,1
23:14:00,11201,300,88.04279475982533,458,1
23:14:20,11201,300,85.97782515991472,469,1
23:15:30,11201,300,99.3192118226601,406,1
23:15:41,11201,300,100.80900000000001,400,1
23:16:36,11201,300,102.86632653061226,392,1
23:17:43,11201,300,116.20634005763688,347,1
23:15:06,11201,300,79.06588235294117,510,13
23:16:55,11201,300,100.55760598503741,401,14
23:15:03,11201,300,78.45058365758754,514,1
23:16:26,11201,300,93.55823665893273,431,1
23:16:02,11201,300,88.23544857768053,457,1
23:17:07,11201,300,102.34416243654822,394,1
23:16:30,11201,300,92.91152073732718,434,1
23:17:23,11201,300,102.34416243654822,394,1
23:16:44,11201,300,92.91152073732718,434,1
23:16:22,11201,300,87.85098039215687,459,1
23:18:09,11201,300,112.00999999999999,360,1
23:17:57,11201,300,102.08506329113925,395,1
23:17:04,11201,300,88.81850220264317,454,14
23:18:43,11201,300,108.68894878706199,371,1
23:19:11,11201,300,117.21976744186047,344,1
23:18:44,11201,300,100.30746268656716,402,12
23:19:02,11201,300,104.73662337662337,385,1
23:16:56,11201,300,78.29825242718447,515,12
23:17:06,11201,300,79.69090909090909,506,1
23:18:20,11201,300,92.91152073732718,434,1
23:19:10,11201,300,97.87281553398059,412,1
